store_name,store_id,visitor_review_count,blog_review_count,coffee_tasty,service_kind,beverage_tatsy,dessert_tasty,store_clean,conv_good,seat_comfy,focus_good,interior_good,restroom_clean,special_menu,value_for_money,view_good,photo_good,store_spacious,parking_easy,vibe_calm,vibe_cozy,vibe_musical,food_tasty,ingred_fresh,kids_good,packaging_good,price_worth,rooms_good,good_for_stay,taste_healthy,menu_variety,custom_good,fast_service,good_for_groups,large_portions,menu_composition_good,tea_tasty,bread_tasty,solos_dining_good,pet_friendly,good_for_party,alcohol_variety,solos_alcohol_good,good_for_special,outdoor_space_good,books_variety,concept_unique,good_for_gifts,course_meal_good,free_snack_good
삼성창원병원,1074,2888,48,1153,539,444,367,265,76,44,20,60,63,107,72,16,17,0,107,0,3,1,0,1,0,0,2,0,1,1,3,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
진해용원,738,3032,158,857,404,540,441,237,171,93,91,91,31,74,46,11,25,7,35,3,1,0,0,0,0,1,2,0,8,1,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
창원리베라,635,3687,155,1308,457,532,459,349,243,156,83,157,87,154,75,47,41,26,208,3,4,0,2,0,0,0,1,1,6,2,4,1,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
창원상남중앙,624,4472,135,1629,565,788,628,398,361,170,124,185,66,188,98,41,66,27,46,4,5,1,0,0,1,1,8,1,0,3,8,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
창원상남동,95,6713,457,2382,776,942,890,563,486,325,228,409,176,388,194,69,75,78,202,4,5,5,4,0,0,2,9,0,5,1,5,5,3,2,0,3,0,1,1,0,0,0,0,0,0,0,1,2,0,0
신세계마산,69,3149,54,1000,449,449,352,229,132,104,27,87,63,124,76,11,19,8,242,2,3,1,2,0,1,1,6,0,6,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
창원시티세븐,131,5092,172,1574,577,590,536,304,240,135,99,129,50,143,106,33,53,1,445,1,5,0,2,1,1,3,1,0,3,2,3,1,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
경남대,570,4757,131,1335,723,738,671,364,330,129,213,143,62,166,102,37,64,17,64,5,3,1,1,0,0,0,4,0,7,1,3,2,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
창원용지호수,464,5038,259,1367,468,579,534,252,261,144,183,115,93,161,92,200,37,15,73,4,4,2,1,1,1,0,0,0,6,3,3,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
마산월남동DT,1741,3170,92,1305,584,724,624,372,262,153,165,175,125,128,101,47,29,13,354,6,2,3,0,0,1,1,6,0,1,2,5,7,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
마산봉암로DT,1912,1195,88,616,273,299,239,201,124,73,55,124,83,56,41,27,19,14,235,2,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
진해경화역DT,2103,1500,158,905,316,407,461,217,171,56,64,170,80,107,59,182,66,36,197,0,8,2,2,1,0,2,19,0,4,4,7,1,10,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
창원반림,1882,2295,65,1315,440,457,436,379,268,121,87,144,99,129,70,23,31,21,24,1,1,0,0,0,2,1,4,0,5,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
창원유니시티,1686,3698,186,1420,550,618,561,377,253,128,107,136,102,170,84,42,43,26,344,0,0,0,2,0,0,2,5,0,7,0,7,4,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0
창원NC파크R,1949,2116,467,1117,431,497,505,300,209,146,75,435,82,220,70,560,139,49,138,3,5,2,1,0,3,0,5,1,4,0,1,0,0,1,0,1,0,3,0,0,0,0,0,1,22,0,8,0,0,0
창원중앙역,1895,1862,152,1055,352,389,393,351,207,103,113,190,104,110,47,83,36,29,332,5,8,0,0,0,1,1,3,1,7,0,3,1,8,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0
진해부산신항,1978,1377,60,827,384,340,341,266,201,112,81,87,45,100,41,17,17,21,208,9,24,0,6,0,0,3,1,0,5,1,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
창원경상대병원,2329,95,21,61,21,20,26,16,10,1,1,8,3,5,2,0,0,1,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
창원대로DT,2046,1632,205,893,283,412,381,270,159,103,71,201,85,103,54,163,54,18,94,4,5,0,0,1,0,1,2,0,3,1,2,1,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
창원사파,2043,1298,179,749,249,288,323,167,165,73,71,105,30,78,38,27,22,19,20,4,6,1,1,0,0,0,0,0,6,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
창원파티마병원,1793,1699,66,822,325,331,268,292,174,117,50,116,64,88,49,52,26,17,122,1,2,1,0,1,0,0,9,0,2,0,3,1,3,0,1,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0
창원내서,1828,1864,62,992,387,392,374,265,217,82,65,100,69,109,43,36,28,3,203,1,2,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
창원대방,2364,214,60,158,55,60,78,30,19,2,4,21,3,15,7,4,4,1,2,0,1,0,0,2,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
마산진동DT,2138,449,77,305,91,124,147,60,46,13,17,44,31,41,20,21,13,14,57,4,4,1,1,0,1,1,0,0,4,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
통영이마트,461,4664,64,1468,542,567,429,235,132,76,35,57,46,140,97,15,16,4,483,0,2,0,0,0,0,2,2,1,3,0,6,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
통영죽림,2184,851,97,583,95,183,240,70,94,15,23,110,29,76,34,195,40,37,10,2,5,0,0,0,2,1,11,1,4,0,2,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
통영북신DT,2335,212,46,129,55,35,55,31,32,3,16,26,7,16,5,2,3,11,23,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
거제대로DT,1652,5387,110,2452,751,968,730,452,401,187,204,234,175,231,158,76,63,28,338,8,10,3,2,0,1,3,9,0,6,0,7,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
거제고현,905,5475,112,2024,740,735,778,481,338,159,117,196,149,268,151,23,71,27,65,4,5,1,2,1,0,1,3,0,9,1,4,1,3,1,0,3,0,6,0,0,0,0,0,0,0,0,0,1,0,0
소노캄거제,628,2876,164,722,286,276,208,155,50,42,11,67,74,49,47,217,47,2,181,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,2,2,2,0,0,0,0,0,0,3,0,0,0,0,0
거제사등,2511,36,124,23,5,8,21,3,1,0,0,11,1,10,5,20,10,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
거제상동DT,2380,181,50,130,42,35,48,28,19,3,21,18,7,16,10,6,3,14,43,4,2,8,1,9,2,1,0,1,5,0,5,3,4,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
거제옥포DT,1742,4644,138,2268,798,854,803,533,356,191,145,290,154,218,144,75,67,38,603,11,2,1,3,1,0,0,7,0,9,1,2,2,3,2,1,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0
거제장평,2140,560,38,398,131,143,189,96,56,18,30,50,24,54,20,2,7,7,26,1,7,1,1,1,0,0,0,0,2,0,3,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
남양산IC DT,1519,5052,185,1604,569,597,556,355,323,153,123,206,113,157,83,79,46,37,525,3,4,3,0,2,2,1,7,0,1,0,7,9,4,1,2,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0
양산증산역,1471,3553,156,1170,512,563,470,323,256,158,134,147,45,149,82,60,52,17,198,5,3,0,0,1,0,0,4,0,5,3,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
양산가촌,1329,4615,163,1631,686,751,612,304,255,187,177,144,93,160,104,68,43,9,247,4,3,1,3,0,1,0,1,0,5,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
양산덕계DT,1227,4579,131,1197,704,633,518,280,253,143,101,104,145,136,100,32,46,15,599,2,1,3,5,1,1,2,10,0,2,2,7,2,2,0,0,16,0,2,0,0,0,0,0,0,0,0,0,1,0,0
양산터미널,906,4472,105,1329,582,558,521,340,306,219,168,153,34,158,75,20,39,31,107,2,2,1,1,1,1,2,4,3,8,0,5,2,2,0,1,2,2,5,0,0,0,0,0,0,0,0,0,1,0,0
양산범어,710,3675,141,1085,522,517,449,253,206,114,125,81,44,117,61,17,11,1,72,0,2,0,1,2,3,2,2,0,3,3,1,2,2,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0
양산이마트,387,4457,62,1506,652,635,420,368,169,86,60,100,53,148,77,24,33,3,387,1,4,2,0,0,1,3,3,0,2,2,4,2,2,0,1,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0
양산물금DT,1983,2653,246,1464,453,501,517,400,265,183,150,264,127,138,93,147,65,47,535,2,5,1,0,0,3,0,6,0,4,1,2,0,1,2,1,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0
양산통도사,2403,259,621,147,31,50,69,19,26,6,5,118,7,20,5,124,83,25,33,4,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,3,1,5,1,0,0,0,0,4,47,0,6,0,0,0
양산부산대학교병원,2347,209,54,162,43,52,66,29,12,2,1,14,2,20,9,2,5,2,9,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
양산신기DT,2324,190,54,130,46,47,47,30,16,4,2,25,9,16,4,4,3,7,21,5,2,2,0,0,1,1,3,0,1,1,1,7,4,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
경산중방DT,1216,4414,195,1593,645,622,573,325,275,126,156,113,117,179,105,51,39,13,355,4,3,3,3,1,0,0,6,0,0,1,4,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0
영남대아트센터,822,1382,25,468,188,217,148,94,67,41,63,31,35,51,32,15,15,1,82,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
영남대중앙도서관,821,1908,34,678,236,266,190,123,84,35,97,50,32,55,45,33,16,0,58,4,1,0,1,0,0,1,1,1,1,3,1,9,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
영남대,681,2705,120,666,366,411,289,199,130,88,186,66,56,95,43,23,28,13,21,3,1,1,0,0,0,0,2,1,0,0,2,1,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0
스타필드마켓경산,46,66,6,42,10,18,17,2,5,5,1,10,0,8,0,0,5,3,6,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
대구대학교,1866,1303,51,619,290,330,245,186,154,75,115,93,64,61,36,30,27,6,117,2,3,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
경산임당역DT,1670,4985,200,1943,693,759,670,519,432,266,247,270,208,176,135,178,70,38,834,6,2,3,1,0,1,1,5,0,6,0,3,0,2,1,3,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0
경산중산,1965,1420,61,901,256,318,314,224,145,55,52,82,14,81,51,27,21,4,24,0,3,0,1,1,2,0,3,0,2,0,3,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0
경산하양DT,1937,1546,138,871,373,421,337,245,181,92,101,119,84,125,52,97,36,22,400,4,5,0,2,0,0,0,3,0,8,1,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
경산사동DT,2354,173,49,117,35,48,41,14,11,6,9,26,5,24,8,10,7,7,12,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경산무학,2224,383,59,240,50,108,84,36,31,0,23,32,9,40,10,6,8,11,12,2,4,1,0,0,0,0,4,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
경주보문,1351,3102,154,992,495,402,324,304,177,75,56,139,95,105,64,234,65,54,281,2,7,44,2,0,1,2,2,2,6,2,0,0,6,1,1,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0
경주터미널DT,1068,6008,369,1608,791,686,452,399,380,201,201,366,142,176,130,212,132,38,431,4,3,3,3,2,1,3,6,0,7,7,6,1,5,2,0,4,0,1,5,0,0,0,1,0,1,0,2,1,0,0
경주대릉원,794,9288,1294,2760,1214,1183,816,666,550,466,100,951,240,284,174,558,242,89,349,7,19,1,1,1,10,0,5,3,10,2,10,0,2,3,1,2,1,6,0,0,0,0,0,0,6,0,13,1,0,0
경주보문호수DT,721,5511,712,1584,662,635,510,341,306,166,78,247,135,153,104,645,144,13,269,9,8,2,4,0,2,0,4,0,3,2,7,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
경주보문로DT,550,4743,402,1406,579,559,464,291,269,123,53,178,81,153,100,314,98,10,377,5,8,1,4,0,3,0,2,0,0,3,2,1,1,0,1,2,0,1,0,1,0,0,0,2,9,0,0,1,0,0
경주용황,2484,14,18,9,1,4,5,2,2,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경주용강DT,1901,3373,143,1734,734,710,641,478,351,176,130,258,186,244,139,113,60,30,490,2,4,2,3,0,1,1,4,1,4,3,6,1,2,4,2,5,0,4,3,0,1,0,0,0,0,0,3,0,0,0
경주충효DT,2260,313,61,202,53,64,85,47,41,13,10,48,18,20,8,9,2,14,59,0,1,2,0,0,0,0,1,0,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
경주중앙,588,3218,75,898,488,401,329,210,238,130,106,103,91,99,58,51,30,10,30,2,3,1,1,0,0,0,3,0,9,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
구미상모DT,1459,6645,153,2556,773,937,714,458,333,141,108,242,143,173,123,149,71,16,593,4,7,2,1,0,1,1,4,0,3,0,4,1,0,0,0,2,0,2,2,0,0,0,1,1,0,0,1,1,0,0
구미도량DT,1412,5379,128,1978,682,700,643,360,321,116,125,211,95,213,107,99,57,21,145,8,5,2,2,0,0,5,4,1,5,5,6,2,3,0,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0,0
구미옥계,1044,4168,114,1213,464,530,466,298,221,130,111,142,114,178,63,23,38,17,30,2,1,0,0,0,1,0,1,0,1,0,6,7,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0
구미시청DT,975,6290,158,2157,849,827,629,408,247,125,126,202,102,241,107,78,57,8,72,4,4,0,1,0,0,3,5,0,4,1,3,3,5,0,0,2,1,2,0,0,0,0,0,0,1,0,0,5,0,0
구미금오산DT,708,6684,277,2186,702,919,684,358,329,131,87,200,179,231,131,525,106,16,522,2,2,2,1,0,1,4,7,0,2,1,3,2,5,0,0,1,2,2,0,0,0,0,0,0,3,0,1,0,0,0
구미인동,98,2638,109,672,293,329,206,150,113,75,43,58,21,72,38,7,20,5,20,2,3,1,0,0,0,2,8,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
구미공단,467,3068,82,945,417,414,278,220,164,85,59,82,43,108,63,36,29,7,82,4,4,3,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0
구미인의DT,2187,1120,105,744,221,318,270,151,81,11,31,108,35,80,40,27,22,39,198,6,14,4,0,0,3,1,2,0,6,0,7,1,4,0,0,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0
삼성전자 구미2캠퍼스,2448,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
구미광평DT,1872,2882,135,1616,567,646,503,385,265,127,85,206,128,191,98,83,46,19,452,0,6,2,1,0,0,0,1,0,3,2,0,2,4,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0
구미문성DT,1850,2668,107,1490,553,602,582,335,237,102,97,181,114,173,99,227,68,25,268,2,4,5,1,0,0,0,3,0,5,0,11,2,2,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0
구미확장단지,1704,3071,84,1102,407,516,437,292,187,90,67,169,42,141,58,34,75,6,49,1,4,1,0,0,0,1,2,1,2,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
상주무양DT,2037,1658,165,841,314,358,358,275,169,85,54,213,108,127,62,119,52,61,415,5,4,4,1,0,2,1,2,1,1,1,4,0,1,1,1,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0
영주가흥,2280,521,96,251,61,109,113,37,33,4,10,59,13,31,14,25,16,20,57,0,1,3,0,0,0,0,1,0,3,0,4,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북도청대로,2085,1250,92,745,272,324,358,162,140,44,79,123,87,89,45,75,33,42,117,7,7,26,1,0,3,0,3,0,3,1,7,2,8,1,1,2,0,2,1,0,0,0,0,0,0,0,1,1,0,0
포항쌍용DT,1316,3949,143,1124,580,475,444,303,242,140,165,170,96,146,83,57,56,19,211,2,3,0,0,1,0,1,4,0,3,1,2,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
포항오천,988,3073,78,1138,508,502,501,298,204,101,118,134,74,159,72,23,27,15,46,1,1,2,0,1,1,1,7,0,5,0,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
포항대이,876,2862,41,895,333,377,290,208,180,115,87,113,74,125,70,35,43,3,53,3,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
포항이마트,620,1784,41,570,165,193,165,87,56,13,11,34,9,55,33,2,11,5,108,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
포항시청,556,3112,108,1037,425,451,360,243,183,74,77,100,51,121,47,38,38,12,87,4,5,4,2,0,1,3,2,0,6,2,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
포항송도,2150,1113,205,704,142,239,306,112,88,26,26,164,41,74,42,385,89,58,98,2,3,0,0,2,1,0,6,0,4,3,4,0,3,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0
포항IC DT,2105,1465,119,896,265,384,396,172,195,73,55,204,49,133,55,93,61,56,302,4,5,0,0,2,1,1,5,1,0,3,2,2,3,3,1,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0
포항세명기독병원,1776,1245,16,609,381,274,199,225,120,43,31,79,29,68,53,14,45,3,28,4,6,2,2,1,0,2,1,0,2,1,3,1,1,0,0,2,2,0,1,0,0,1,0,1,0,1,0,0,1,0
포항포스코DT,1810,1283,149,639,223,250,189,181,133,68,65,117,62,69,53,215,47,12,145,2,3,1,1,0,0,0,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
김천구미역,1130,4121,135,1332,571,751,525,393,286,171,141,142,55,213,105,75,58,36,90,5,8,0,5,1,0,2,6,0,7,2,4,6,2,0,3,8,1,7,1,0,0,0,0,0,0,0,0,3,0,0
김천시청DT,1039,4375,145,1390,562,706,521,234,170,83,101,139,96,180,73,42,45,8,118,6,4,2,1,0,0,0,1,0,4,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
김천부곡DT,2188,665,79,398,104,146,178,53,65,17,19,96,25,75,18,25,23,35,97,3,5,1,0,0,1,1,1,0,2,0,2,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
안동이마트,1614,2793,56,1151,529,516,385,361,159,59,90,102,69,176,95,73,69,5,394,3,6,5,3,1,0,0,3,0,2,5,4,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
안동병원,1583,1539,33,411,285,206,151,185,108,70,34,64,24,48,28,17,14,1,75,0,1,0,1,0,0,0,1,1,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
안동시청,924,4411,92,1121,585,620,537,334,250,114,200,119,77,176,95,154,70,5,46,3,7,1,2,0,0,0,1,0,3,1,2,1,7,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
안동강변DT,1966,3233,167,1485,836,864,871,468,398,113,243,256,111,263,87,751,118,27,770,8,8,9,3,0,1,1,6,0,7,3,7,1,93,0,1,5,2,3,2,0,0,0,0,0,2,0,1,1,0,0
안동법원DT,2456,200,24,57,43,94,93,27,39,4,64,10,2,19,2,107,6,3,88,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
안동옥동,1982,1647,95,943,343,450,483,353,283,151,142,212,123,197,82,75,49,18,47,4,4,0,0,0,1,0,3,0,4,1,2,0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
영천완산DT,2059,1607,163,905,243,380,381,205,152,86,33,207,79,125,78,146,52,33,383,1,2,1,2,1,1,0,3,0,2,0,1,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
포항죽도DT,1575,3476,105,1245,437,472,420,271,224,131,116,164,110,132,99,123,53,13,103,1,5,2,0,1,0,0,5,0,1,2,2,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0
포항장성DT,1187,4626,179,1488,606,695,561,251,221,107,114,97,89,177,111,77,41,11,112,4,4,1,0,1,0,1,2,0,3,5,2,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
포항양덕,918,3255,2055,1011,535,480,433,270,219,116,179,110,105,143,107,28,46,9,58,3,2,0,2,0,0,0,1,0,1,1,4,0,3,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0
포항중앙,756,3287,94,1009,434,455,278,320,173,83,109,91,104,115,69,37,23,7,22,1,5,1,4,0,0,1,7,1,3,1,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
포항영일대비치,360,5161,194,1646,744,723,582,365,283,123,94,144,141,194,117,479,92,8,66,5,4,1,2,0,0,0,4,0,4,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
포항법원DT,2164,623,65,426,135,141,213,92,77,18,24,61,20,62,20,22,12,33,42,4,7,2,0,0,1,1,0,0,8,1,3,2,1,2,0,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0
포항화진해수욕장,2244,338,170,230,53,89,118,33,33,5,6,44,9,26,27,139,40,20,45,0,4,1,0,0,0,0,2,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0
포항중앙로DT,2050,756,53,413,204,215,207,148,87,44,50,74,47,47,23,22,23,15,108,2,5,1,1,0,1,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
포항초곡DT,2297,179,112,117,42,52,55,18,19,1,10,24,6,16,2,23,9,4,36,2,1,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
포항두호DT,2201,819,62,595,97,191,195,57,61,8,36,46,24,67,20,6,17,17,25,3,2,2,1,1,0,2,0,0,4,0,3,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0
전남광양DT,1127,4754,163,1407,482,534,578,365,234,120,121,149,123,170,70,54,37,10,148,1,2,2,1,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광양LF,1977,2523,70,1444,444,557,540,327,247,137,42,213,60,133,74,191,62,56,232,2,7,0,1,0,5,0,5,0,3,2,6,0,1,0,0,2,0,0,0,0,0,0,0,1,5,0,0,2,0,0
광양LF스퀘어3F,2435,27,14,19,8,7,7,3,3,0,1,2,2,3,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광양마동DT,2079,702,62,394,147,163,207,89,91,42,39,68,46,39,21,43,12,10,64,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
목포터미널DT,1518,3790,113,1151,438,455,347,269,171,105,111,107,86,95,54,88,41,22,262,2,1,0,3,2,1,1,4,0,5,1,3,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
목포하당,1173,3143,69,975,413,421,349,267,178,127,124,90,81,105,71,65,50,17,27,5,1,1,0,0,0,0,1,0,1,1,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
목포북항DT,1017,5133,198,1814,750,721,593,410,306,124,141,154,137,189,91,72,67,21,314,1,2,2,0,1,0,0,4,1,2,1,4,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
목포옥암,796,2738,73,822,345,331,348,210,133,96,76,59,63,80,44,28,20,7,35,2,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
목포평화광장,646,4117,280,1306,444,514,463,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
목포이마트,2101,553,28,355,151,151,107,93,60,13,10,20,7,25,14,4,6,1,68,1,4,0,0,0,0,3,0,0,3,0,1,1,2,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0
목포용해DT,2045,903,46,507,234,215,201,167,107,61,52,99,53,54,39,29,14,10,146,3,4,1,3,0,0,0,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
목포해안로,2400,164,306,105,20,37,38,17,8,3,3,45,9,10,4,89,33,8,16,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,2,0,0,0
목포남악,860,3585,86,1024,363,409,310,249,204,102,60,122,47,108,66,31,36,12,72,1,0,3,1,0,0,2,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남도청DT,1753,3933,203,1954,606,678,663,345,239,136,124,182,129,187,108,68,50,20,201,1,2,2,1,0,3,0,0,0,4,0,1,2,4,1,1,4,0,1,0,1,0,1,0,0,0,0,0,2,0,0
무안오룡,2461,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
순천연향,1447,5822,144,1677,660,786,733,473,318,189,126,177,130,218,116,61,59,18,94,1,3,1,3,0,0,1,3,0,6,1,5,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
